,sample,test_size,alpha,actual_prop,pred_prop,abs_error,accuracy,quantifier,f-measure,best_threshold
15138,9,30,0.05,0.03,0.02,0.01,0.93,sord,,0.98
15139,10,30,0.05,0.03,0.0,0.03,0.97,sord,,0.88
15140,1,30,0.1,0.1,0.04,0.06,0.93,sord,0.5,0.94
15141,2,30,0.1,0.1,0.04,0.06,0.93,sord,0.5,0.94
15142,3,30,0.1,0.1,0.01,0.09,0.9,sord,,1.0
15143,4,30,0.1,0.1,0.13,0.03,0.97,sord,0.86,0.75
15144,5,30,0.1,0.1,0.1,0.0,0.93,sord,0.67,0.95
15145,6,30,0.1,0.1,0.08,0.02,0.9,sord,0.4,0.75
15146,7,30,0.1,0.1,0.11,0.01,0.93,sord,0.67,0.88
15147,8,30,0.1,0.1,0.07,0.03,0.97,sord,0.8,0.81
15148,9,30,0.1,0.1,0.22,0.12,0.87,sord,0.6,0.64
15149,10,30,0.1,0.1,0.1,0.0,0.93,sord,0.67,0.81
15150,1,30,0.15,0.13,0.09,0.04,0.97,sord,0.86,0.94
15151,2,30,0.15,0.13,0.16,0.03,0.9,sord,0.67,0.69
15152,3,30,0.15,0.13,0.13,0.0,0.93,sord,0.75,0.75
15153,4,30,0.15,0.13,0.02,0.11,0.9,sord,0.4,0.94
15154,5,30,0.15,0.13,0.1,0.03,0.83,sord,0.29,0.81
15155,6,30,0.15,0.13,0.06,0.07,0.93,sord,0.67,0.88
15156,7,30,0.15,0.13,0.09,0.04,0.97,sord,0.86,0.75
15157,8,30,0.15,0.13,0.06,0.07,0.93,sord,0.67,0.88
15158,9,30,0.15,0.13,0.01,0.12,0.87,sord,,0.98
15159,10,30,0.15,0.13,0.02,0.11,0.83,sord,,0.94
15160,1,30,0.2,0.2,0.04,0.16,0.83,sord,0.29,0.99
15161,2,30,0.2,0.2,0.28,0.08,0.93,sord,0.86,0.91
15162,3,30,0.2,0.2,0.31,0.11,0.77,sord,0.53,0.56
15163,4,30,0.2,0.2,0.2,0.0,0.87,sord,0.67,0.62
15164,5,30,0.2,0.2,0.2,0.0,0.93,sord,0.83,0.62
15165,6,30,0.2,0.2,0.13,0.07,0.87,sord,0.6,0.75
15166,7,30,0.2,0.2,0.17,0.03,0.9,sord,0.73,0.75
15167,8,30,0.2,0.2,0.25,0.05,0.9,sord,0.77,0.75
15168,9,30,0.2,0.2,0.2,0.0,1.0,sord,1.0,0.75
15169,10,30,0.2,0.2,0.13,0.07,0.93,sord,0.8,0.91
15170,1,30,0.25,0.23,0.19,0.04,0.97,sord,0.92,0.81
15171,2,30,0.25,0.23,0.22,0.01,0.87,sord,0.71,0.75
15172,3,30,0.25,0.23,0.27,0.04,0.9,sord,0.8,0.91
15173,4,30,0.25,0.23,0.35,0.12,0.8,sord,0.67,0.56
15174,5,30,0.25,0.23,0.26,0.03,0.97,sord,0.93,0.67
15175,6,30,0.25,0.23,0.3,0.07,0.93,sord,0.88,0.62
15176,7,30,0.25,0.23,0.21,0.02,0.97,sord,0.92,0.75
15177,8,30,0.25,0.23,0.23,0.0,0.87,sord,0.71,0.81
15178,9,30,0.25,0.23,0.21,0.02,0.9,sord,0.77,0.69
15179,10,30,0.25,0.23,0.21,0.02,0.9,sord,0.83,0.8
15180,1,30,0.3,0.3,0.35,0.05,0.93,sord,0.9,0.62
15181,2,30,0.3,0.3,0.3,0.0,0.93,sord,0.89,0.75
15182,3,30,0.3,0.3,0.24,0.06,0.93,sord,0.88,0.81
15183,4,30,0.3,0.3,0.19,0.11,0.9,sord,0.62,0.91
15184,5,30,0.3,0.3,0.16,0.14,0.87,sord,0.71,0.83
15185,6,30,0.3,0.3,0.26,0.04,0.83,sord,0.71,0.5
15186,7,30,0.3,0.3,0.25,0.05,0.87,sord,0.75,0.75
15187,8,30,0.3,0.3,0.2,0.1,0.9,sord,0.8,0.78
15188,9,30,0.3,0.3,0.24,0.06,0.87,sord,0.75,0.75
15189,10,30,0.3,0.3,0.32,0.02,0.9,sord,0.8,0.39
15190,1,30,0.35,0.33,0.25,0.08,0.93,sord,0.89,0.5
15191,2,30,0.35,0.33,0.36,0.03,0.83,sord,0.76,0.62
15192,3,30,0.35,0.33,0.29,0.04,0.97,sord,0.95,0.62
15193,4,30,0.35,0.33,0.3,0.03,0.9,sord,0.84,0.59
15194,5,30,0.35,0.33,0.18,0.15,0.83,sord,0.67,0.75
15195,6,30,0.35,0.33,0.27,0.06,0.8,sord,0.67,0.5
15196,7,30,0.35,0.33,0.3,0.03,0.9,sord,0.84,0.62
15197,8,30,0.35,0.33,0.29,0.04,0.77,sord,0.63,0.69
15198,9,30,0.35,0.33,0.27,0.06,0.87,sord,0.84,0.75
15199,10,30,0.35,0.33,0.25,0.08,0.93,sord,0.89,0.5
15200,1,30,0.4,0.4,0.42,0.02,0.9,sord,0.88,0.5
15201,2,30,0.4,0.4,0.43,0.03,0.9,sord,0.85,0.5
15202,3,30,0.4,0.4,0.36,0.04,0.9,sord,0.87,0.53
15203,4,30,0.4,0.4,0.35,0.05,0.83,sord,0.78,0.5
15204,5,30,0.4,0.4,0.5,0.1,0.83,sord,0.81,0.5
15205,6,30,0.4,0.4,0.39,0.01,0.93,sord,0.92,0.5
15206,7,30,0.4,0.4,0.3,0.1,0.9,sord,0.86,0.81
15207,8,30,0.4,0.4,0.4,0.0,0.87,sord,0.83,0.59
15208,9,30,0.4,0.4,0.5,0.1,0.9,sord,0.89,0.5
15209,10,30,0.4,0.4,0.34,0.06,0.93,sord,0.91,0.62
15210,1,30,0.45,0.43,0.41,0.02,0.83,sord,0.8,0.75
15211,2,30,0.45,0.43,0.44,0.01,0.93,sord,0.92,0.5
15212,3,30,0.45,0.43,0.37,0.06,0.87,sord,0.83,0.58
15213,4,30,0.45,0.43,0.41,0.02,0.9,sord,0.88,0.57
15214,5,30,0.45,0.43,0.24,0.19,0.8,sord,0.7,0.75
15215,6,30,0.45,0.43,0.49,0.06,0.8,sord,0.76,0.5
15216,7,30,0.45,0.43,0.41,0.02,0.83,sord,0.8,0.5
15217,8,30,0.45,0.43,0.4,0.03,0.9,sord,0.83,0.52
15218,9,30,0.45,0.43,0.45,0.02,0.8,sord,0.77,0.5
15219,10,30,0.45,0.43,0.52,0.09,0.83,sord,0.83,0.5
15220,1,30,0.5,0.5,0.54,0.04,0.83,sord,0.84,0.5
15221,2,30,0.5,0.5,0.49,0.01,0.93,sord,0.93,0.5
15222,3,30,0.5,0.5,0.44,0.06,0.8,sord,0.79,0.66
15223,4,30,0.5,0.5,0.47,0.03,0.77,sord,0.76,0.56
15224,5,30,0.5,0.5,0.59,0.09,0.9,sord,0.91,0.25
15225,6,30,0.5,0.5,0.45,0.05,0.93,sord,0.93,0.5
15226,7,30,0.5,0.5,0.34,0.16,0.83,sord,0.8,0.59
15227,8,30,0.5,0.5,0.56,0.06,0.93,sord,0.94,0.5
15228,9,30,0.5,0.5,0.51,0.01,1.0,sord,1.0,0.5
15229,10,30,0.5,0.5,0.45,0.05,0.97,sord,0.97,0.5
15230,1,30,0.55,0.53,0.54,0.01,0.8,sord,0.81,0.38
15231,2,30,0.55,0.53,0.47,0.06,0.8,sord,0.76,0.52
15232,3,30,0.55,0.53,0.46,0.07,0.73,sord,0.73,0.5
15233,4,30,0.55,0.53,0.43,0.1,0.83,sord,0.83,0.56
15234,5,30,0.55,0.53,0.47,0.06,0.87,sord,0.87,0.56
15235,6,30,0.55,0.53,0.43,0.1,0.83,sord,0.83,0.5
15236,7,30,0.55,0.53,0.49,0.04,0.9,sord,0.9,0.5
15237,8,30,0.55,0.53,0.36,0.17,0.83,sord,0.81,0.5
15238,9,30,0.55,0.53,0.54,0.01,0.93,sord,0.94,0.5
15239,10,30,0.55,0.53,0.49,0.04,0.9,sord,0.9,0.5
15240,1,30,0.6,0.6,0.64,0.04,0.83,sord,0.86,0.39
15241,2,30,0.6,0.6,0.55,0.05,0.87,sord,0.88,0.5
15242,3,30,0.6,0.6,0.45,0.15,0.83,sord,0.84,0.5
15243,4,30,0.6,0.6,0.59,0.01,0.93,sord,0.94,0.5
15244,5,30,0.6,0.6,0.56,0.04,0.9,sord,0.91,0.5
15245,6,30,0.6,0.6,0.66,0.06,0.93,sord,0.95,0.44
15246,7,30,0.6,0.6,0.5,0.1,0.83,sord,0.85,0.5
15247,8,30,0.6,0.6,0.61,0.01,0.93,sord,0.94,0.5
15248,9,30,0.6,0.6,0.48,0.12,0.73,sord,0.75,0.5
15249,10,30,0.6,0.6,0.56,0.04,0.9,sord,0.94,0.34
15250,1,30,0.65,0.63,0.6,0.03,0.9,sord,0.92,0.38
15251,2,30,0.65,0.63,0.54,0.09,0.77,sord,0.83,0.51
15252,3,30,0.65,0.63,0.58,0.05,0.93,sord,0.94,0.5
15253,4,30,0.65,0.63,0.56,0.07,0.73,sord,0.78,0.25
15254,5,30,0.65,0.63,0.62,0.01,0.8,sord,0.84,0.38
15255,6,30,0.65,0.63,0.52,0.11,0.77,sord,0.8,0.5
15256,7,30,0.65,0.63,0.59,0.04,0.83,sord,0.86,0.41
15257,8,30,0.65,0.63,0.72,0.09,0.83,sord,0.9,0.36
15258,9,30,0.65,0.63,0.49,0.14,0.87,sord,0.88,0.5
15259,10,30,0.65,0.63,0.61,0.02,0.9,sord,0.92,0.5
15260,1,30,0.7,0.7,0.71,0.01,0.93,sord,0.95,0.41
15261,2,30,0.7,0.7,0.6,0.1,0.83,sord,0.87,0.3
15262,3,30,0.7,0.7,0.63,0.07,0.87,sord,0.9,0.38
15263,4,30,0.7,0.7,0.63,0.07,0.8,sord,0.85,0.34
15264,5,30,0.7,0.7,0.7,0.0,0.93,sord,0.95,0.31
15265,6,30,0.7,0.7,0.83,0.13,0.87,sord,0.91,0.12
15266,7,30,0.7,0.7,0.58,0.12,0.87,sord,0.89,0.5
15267,8,30,0.7,0.7,0.78,0.08,0.87,sord,0.91,0.12
15268,9,30,0.7,0.7,0.59,0.11,0.83,sord,0.87,0.25
15269,10,30,0.7,0.7,0.75,0.05,0.9,sord,0.93,0.25
15270,1,30,0.75,0.73,0.69,0.04,0.83,sord,0.88,0.25
15271,2,30,0.75,0.73,0.68,0.05,0.8,sord,0.86,0.38
15272,3,30,0.75,0.73,0.66,0.07,0.93,sord,0.95,0.31
15273,4,30,0.75,0.73,0.69,0.04,0.83,sord,0.88,0.25
15274,5,30,0.75,0.73,0.63,0.1,0.77,sord,0.83,0.38
15275,6,30,0.75,0.73,0.78,0.05,0.97,sord,0.98,0.25
15276,7,30,0.75,0.73,0.64,0.09,0.77,sord,0.83,0.31
15277,8,30,0.75,0.73,0.54,0.19,0.8,sord,0.84,0.25
15278,9,30,0.75,0.73,0.78,0.05,0.9,sord,0.93,0.25
15279,10,30,0.75,0.73,0.77,0.04,0.77,sord,0.86,0.3
15280,1,30,0.8,0.8,0.69,0.11,0.83,sord,0.89,0.28
15281,2,30,0.8,0.8,0.67,0.13,0.87,sord,0.91,0.25
15282,3,30,0.8,0.8,0.86,0.06,0.93,sord,0.96,0.12
15283,4,30,0.8,0.8,0.73,0.07,0.87,sord,0.91,0.31
15284,5,30,0.8,0.8,0.89,0.09,0.9,sord,0.94,0.06
15285,6,30,0.8,0.8,0.8,0.0,0.93,sord,0.96,0.12
15286,7,30,0.8,0.8,0.88,0.08,0.93,sord,0.98,0.02
15287,8,30,0.8,0.8,0.76,0.04,0.9,sord,0.94,0.12
15288,9,30,0.8,0.8,0.84,0.04,0.9,sord,0.94,0.06
15289,10,30,0.8,0.8,0.77,0.03,0.83,sord,0.89,0.25
15290,1,30,0.85,0.83,0.83,0.0,0.8,sord,0.88,0.19
15291,2,30,0.85,0.83,0.74,0.09,0.83,sord,0.89,0.14
15292,3,30,0.85,0.83,0.76,0.07,0.87,sord,0.94,0.19
15293,4,30,0.85,0.83,0.77,0.06,0.93,sord,0.96,0.25
15294,5,30,0.85,0.83,0.75,0.08,0.87,sord,0.92,0.25
15295,6,30,0.85,0.83,0.76,0.07,0.87,sord,0.92,0.25
15296,7,30,0.85,0.83,0.64,0.19,0.73,sord,0.82,0.5
15297,8,30,0.85,0.83,0.87,0.04,0.9,sord,0.94,0.25
15298,9,30,0.85,0.83,0.75,0.08,0.9,sord,0.94,0.25
15299,10,30,0.85,0.83,0.83,0.0,0.8,sord,0.9,0.19
15300,1,30,0.9,0.9,0.84,0.06,0.93,sord,0.96,0.12
15301,2,30,0.9,0.9,0.89,0.01,0.87,sord,0.93,0.13
15302,3,30,0.9,0.9,0.83,0.07,0.87,sord,0.92,0.31
15303,4,30,0.9,0.9,0.72,0.18,0.77,sord,0.86,0.31
15304,5,30,0.9,0.9,0.73,0.17,0.83,sord,0.9,0.22
15305,6,30,0.9,0.9,0.71,0.19,0.8,sord,0.88,0.25
15306,7,30,0.9,0.9,0.87,0.03,0.9,sord,0.92,0.16
15307,8,30,0.9,0.9,0.8,0.1,0.9,sord,0.94,0.12
15308,9,30,0.9,0.9,0.9,0.0,0.87,sord,0.93,0.22
15309,10,30,0.9,0.9,0.83,0.07,0.87,sord,0.92,0.24
15310,1,30,0.95,0.93,0.9,0.03,0.9,sord,0.95,0.06
15311,2,30,0.95,0.93,0.85,0.08,0.83,sord,0.91,0.25
15312,3,30,0.95,0.93,0.89,0.04,0.9,sord,0.95,0.12
15313,4,30,0.95,0.93,0.88,0.05,0.93,sord,0.96,0.12
15314,5,30,0.95,0.93,0.72,0.21,0.8,sord,0.88,0.25
15315,6,30,0.95,0.93,0.87,0.06,0.93,sord,0.96,0.12
15316,7,30,0.95,0.93,0.97,0.04,0.97,sord,0.98,0.06
15317,8,30,0.95,0.93,0.72,0.21,0.8,sord,0.88,0.31
15318,9,30,0.95,0.93,0.93,0.0,1.0,sord,1.0,0.02
15319,10,30,0.95,0.93,0.91,0.02,0.9,sord,0.95,0.19
15320,1,30,1.0,1.0,1.0,0.0,1.0,sord,1.0,0.06
15321,2,30,1.0,1.0,0.84,0.16,0.83,sord,0.91,0.31
15322,3,30,1.0,1.0,1.0,0.0,1.0,sord,1.0,0.12
15323,4,30,1.0,1.0,0.95,0.05,0.97,sord,0.98,0.19
15324,5,30,1.0,1.0,0.98,0.02,0.97,sord,0.98,0.28
15325,6,30,1.0,1.0,0.92,0.08,0.93,sord,0.97,0.08
15326,7,30,1.0,1.0,0.92,0.08,0.93,sord,0.97,0.19
15327,8,30,1.0,1.0,1.0,0.0,1.0,sord,1.0,0.06
15328,9,30,1.0,1.0,0.92,0.08,0.93,sord,0.97,0.06
15329,10,30,1.0,1.0,0.8,0.2,0.8,sord,0.89,0.31
15330,1,40,0.0,0.0,0.0,0.0,1.0,sord,,0.88
15331,2,40,0.0,0.0,0.01,0.01,1.0,sord,,0.88
15332,3,40,0.0,0.0,0.0,0.0,1.0,sord,,0.88
15333,4,40,0.0,0.0,0.0,0.0,1.0,sord,,0.75
15334,5,40,0.0,0.0,0.0,0.0,1.0,sord,,0.94
15335,6,40,0.0,0.0,0.0,0.0,1.0,sord,,0.88
15336,7,40,0.0,0.0,0.09,0.09,0.9,sord,,0.78
15337,8,40,0.0,0.0,0.0,0.0,1.0,sord,,0.88
15338,9,40,0.0,0.0,0.12,0.12,0.88,sord,,0.59
15339,10,40,0.0,0.0,0.0,0.0,1.0,sord,,0.88
15340,1,40,0.05,0.05,0.08,0.03,0.98,sord,0.8,0.88
15341,2,40,0.05,0.05,0.01,0.04,0.95,sord,,0.97
15342,3,40,0.05,0.05,0.04,0.01,0.95,sord,0.5,0.88
15343,4,40,0.05,0.05,0.1,0.05,0.95,sord,0.67,0.88
15344,5,40,0.05,0.05,0.0,0.05,0.95,sord,,0.94
15345,6,40,0.05,0.05,0.06,0.01,0.9,sord,,0.88
15346,7,40,0.05,0.05,0.0,0.05,0.95,sord,,0.99
15347,8,40,0.05,0.05,0.03,0.02,0.98,sord,0.67,0.98
15348,9,40,0.05,0.05,0.0,0.05,0.95,sord,,0.88
15349,10,40,0.05,0.05,0.03,0.02,0.98,sord,0.67,0.94
15350,1,40,0.1,0.1,0.11,0.01,1.0,sord,1.0,0.95
15351,2,40,0.1,0.1,0.06,0.04,0.95,sord,0.67,0.88
15352,3,40,0.1,0.1,0.17,0.07,0.88,sord,0.55,0.69
15353,4,40,0.1,0.1,0.11,0.01,1.0,sord,1.0,0.88
15354,5,40,0.1,0.1,0.11,0.01,0.95,sord,0.75,0.88
15355,6,40,0.1,0.1,0.02,0.08,0.92,sord,0.4,0.99
15356,7,40,0.1,0.1,0.11,0.01,0.95,sord,0.75,0.75
15357,8,40,0.1,0.1,0.11,0.01,0.95,sord,0.75,0.88
15358,9,40,0.1,0.1,0.03,0.07,0.88,sord,,0.88
15359,10,40,0.1,0.1,0.09,0.01,0.95,sord,0.75,0.88
15360,1,40,0.15,0.15,0.17,0.02,0.98,sord,0.92,0.75
15361,2,40,0.15,0.15,0.17,0.02,0.98,sord,0.92,0.8
15362,3,40,0.15,0.15,0.18,0.03,0.92,sord,0.77,0.75
15363,4,40,0.15,0.15,0.14,0.01,1.0,sord,1.0,0.62
15364,5,40,0.15,0.15,0.14,0.01,0.95,sord,0.83,0.75
15365,6,40,0.15,0.15,0.07,0.08,0.92,sord,0.67,0.88
15366,7,40,0.15,0.15,0.23,0.08,0.82,sord,0.53,0.58
15367,8,40,0.15,0.15,0.13,0.02,0.98,sord,0.91,0.75
15368,9,40,0.15,0.15,0.21,0.06,0.85,sord,0.57,0.69
15369,10,40,0.15,0.15,0.21,0.06,0.9,sord,0.71,0.61
15370,1,40,0.2,0.2,0.15,0.05,0.85,sord,0.57,0.78
15371,2,40,0.2,0.2,0.21,0.01,0.9,sord,0.8,0.8
15372,3,40,0.2,0.2,0.16,0.04,0.95,sord,0.86,0.75
15373,4,40,0.2,0.2,0.04,0.16,0.85,sord,0.4,0.97
15374,5,40,0.2,0.2,0.18,0.02,0.92,sord,0.8,0.75
15375,6,40,0.2,0.2,0.23,0.03,0.88,sord,0.71,0.75
15376,7,40,0.2,0.2,0.08,0.12,0.82,sord,0.36,0.84
15377,8,40,0.2,0.2,0.21,0.01,0.95,sord,0.88,0.8
15378,9,40,0.2,0.2,0.14,0.06,0.95,sord,0.86,0.88
15379,10,40,0.2,0.2,0.1,0.1,0.9,sord,0.67,0.88
15380,1,40,0.25,0.25,0.25,0.0,0.95,sord,0.9,0.69
15381,2,40,0.25,0.25,0.21,0.04,0.9,sord,0.78,0.88
15382,3,40,0.25,0.25,0.17,0.08,0.88,sord,0.62,0.88
15383,4,40,0.25,0.25,0.19,0.06,0.95,sord,0.89,0.75
15384,5,40,0.25,0.25,0.19,0.06,0.9,sord,0.78,0.75
15385,6,40,0.25,0.25,0.19,0.06,0.9,sord,0.78,0.75
15386,7,40,0.25,0.25,0.21,0.04,0.9,sord,0.78,0.69
15387,8,40,0.25,0.25,0.21,0.04,0.95,sord,0.89,0.88
15388,9,40,0.25,0.25,0.24,0.01,0.85,sord,0.7,0.66
15389,10,40,0.25,0.25,0.26,0.01,0.95,sord,0.9,0.75
15390,1,40,0.3,0.3,0.26,0.04,0.95,sord,0.91,0.88
15391,2,40,0.3,0.3,0.31,0.01,0.95,sord,0.92,0.61
15392,3,40,0.3,0.3,0.36,0.06,0.9,sord,0.85,0.62
15393,4,40,0.3,0.3,0.33,0.03,0.88,sord,0.8,0.75
15394,5,40,0.3,0.3,0.28,0.02,0.92,sord,0.87,0.69
15395,6,40,0.3,0.3,0.23,0.07,0.82,sord,0.67,0.69
15396,7,40,0.3,0.3,0.34,0.04,0.85,sord,0.77,0.56
15397,8,40,0.3,0.3,0.26,0.04,0.9,sord,0.82,0.62
15398,9,40,0.3,0.3,0.32,0.02,0.92,sord,0.88,0.75
15399,10,40,0.3,0.3,0.38,0.08,0.92,sord,0.89,0.62
15400,1,40,0.35,0.35,0.22,0.13,0.82,sord,0.7,0.67
15401,2,40,0.35,0.35,0.21,0.14,0.8,sord,0.64,0.81
15402,3,40,0.35,0.35,0.21,0.14,0.85,sord,0.73,0.81
15403,4,40,0.35,0.35,0.33,0.02,0.82,sord,0.74,0.62
15404,5,40,0.35,0.35,0.32,0.03,0.92,sord,0.85,0.69
15405,6,40,0.35,0.35,0.27,0.08,0.88,sord,0.8,0.59
15406,7,40,0.35,0.35,0.26,0.09,0.75,sord,0.58,0.84
15407,8,40,0.35,0.35,0.45,0.1,0.85,sord,0.81,0.5
15408,9,40,0.35,0.35,0.2,0.15,0.85,sord,0.73,0.75
15409,10,40,0.35,0.35,0.28,0.07,0.82,sord,0.72,0.62
15410,1,40,0.4,0.4,0.33,0.07,0.92,sord,0.9,0.59
15411,2,40,0.4,0.4,0.39,0.01,0.9,sord,0.88,0.56
15412,3,40,0.4,0.4,0.36,0.04,0.9,sord,0.87,0.69
15413,4,40,0.4,0.4,0.29,0.11,0.85,sord,0.79,0.59
15414,5,40,0.4,0.4,0.36,0.04,0.85,sord,0.8,0.59
15415,6,40,0.4,0.4,0.22,0.18,0.82,sord,0.72,0.75
15416,7,40,0.4,0.4,0.36,0.04,0.85,sord,0.8,0.62
15417,8,40,0.4,0.4,0.33,0.07,0.82,sord,0.76,0.75
15418,9,40,0.4,0.4,0.37,0.03,0.82,sord,0.8,0.58
15419,10,40,0.4,0.4,0.35,0.05,0.9,sord,0.87,0.58
15420,1,40,0.45,0.45,0.42,0.03,0.88,sord,0.86,0.56
15421,2,40,0.45,0.45,0.34,0.11,0.8,sord,0.75,0.57
15422,3,40,0.45,0.45,0.43,0.02,0.88,sord,0.86,0.62
15423,4,40,0.45,0.45,0.48,0.03,0.92,sord,0.92,0.5
15424,5,40,0.45,0.45,0.36,0.09,0.8,sord,0.75,0.62
15425,6,40,0.45,0.45,0.35,0.1,0.85,sord,0.81,0.75
15426,7,40,0.45,0.45,0.45,0.0,0.85,sord,0.83,0.56
15427,8,40,0.45,0.45,0.39,0.06,0.9,sord,0.88,0.56
15428,9,40,0.45,0.45,0.41,0.04,0.95,sord,0.94,0.62
15429,10,40,0.45,0.45,0.38,0.07,0.88,sord,0.85,0.75
15430,1,40,0.5,0.5,0.33,0.17,0.78,sord,0.76,0.62
15431,2,40,0.5,0.5,0.34,0.16,0.7,sord,0.65,0.5
15432,3,40,0.5,0.5,0.42,0.08,0.82,sord,0.81,0.5
15433,4,40,0.5,0.5,0.46,0.04,0.85,sord,0.84,0.5
15434,5,40,0.5,0.5,0.53,0.03,0.88,sord,0.88,0.44
15435,6,40,0.5,0.5,0.59,0.09,0.8,sord,0.82,0.38
15436,7,40,0.5,0.5,0.41,0.09,0.85,sord,0.83,0.62
15437,8,40,0.5,0.5,0.44,0.06,0.8,sord,0.79,0.53
15438,9,40,0.5,0.5,0.56,0.06,0.85,sord,0.86,0.44
15439,10,40,0.5,0.5,0.3,0.2,0.8,sord,0.75,0.88
15440,1,40,0.55,0.55,0.39,0.16,0.85,sord,0.84,0.5
15441,2,40,0.55,0.55,0.53,0.02,0.82,sord,0.84,0.38
15442,3,40,0.55,0.55,0.58,0.03,0.72,sord,0.76,0.5
15443,4,40,0.55,0.55,0.43,0.12,0.82,sord,0.82,0.5
15444,5,40,0.55,0.55,0.56,0.01,0.9,sord,0.93,0.38
15445,6,40,0.55,0.55,0.51,0.04,0.8,sord,0.84,0.5
15446,7,40,0.55,0.55,0.46,0.09,0.9,sord,0.87,0.55
15447,8,40,0.55,0.55,0.38,0.17,0.78,sord,0.72,0.65
15448,9,40,0.55,0.55,0.51,0.04,0.85,sord,0.86,0.5
15449,10,40,0.55,0.55,0.5,0.05,0.8,sord,0.83,0.38
15450,1,40,0.6,0.6,0.55,0.05,0.8,sord,0.83,0.53
15451,2,40,0.6,0.6,0.52,0.08,0.88,sord,0.89,0.41
15452,3,40,0.6,0.6,0.58,0.02,0.78,sord,0.81,0.5
15453,4,40,0.6,0.6,0.62,0.02,0.88,sord,0.9,0.38
15454,5,40,0.6,0.6,0.44,0.16,0.8,sord,0.78,0.52
15455,6,40,0.6,0.6,0.55,0.05,0.85,sord,0.87,0.41
15456,7,40,0.6,0.6,0.65,0.05,0.85,sord,0.88,0.5
15457,8,40,0.6,0.6,0.6,0.0,0.75,sord,0.79,0.5
15458,9,40,0.6,0.6,0.65,0.05,0.9,sord,0.92,0.23
15459,10,40,0.6,0.6,0.51,0.09,0.75,sord,0.77,0.59
15460,1,40,0.65,0.65,0.74,0.09,0.9,sord,0.93,0.23
15461,2,40,0.65,0.65,0.61,0.04,0.8,sord,0.84,0.5
15462,3,40,0.65,0.65,0.58,0.07,0.88,sord,0.9,0.44
15463,4,40,0.65,0.65,0.61,0.04,0.9,sord,0.92,0.2
15464,5,40,0.65,0.65,0.68,0.03,0.88,sord,0.91,0.38
15465,6,40,0.65,0.65,0.5,0.15,0.75,sord,0.78,0.53
15466,7,40,0.65,0.65,0.57,0.08,0.82,sord,0.86,0.31
15467,8,40,0.65,0.65,0.64,0.01,0.9,sord,0.92,0.31
15468,9,40,0.65,0.65,0.68,0.03,0.88,sord,0.91,0.5
15469,10,40,0.65,0.65,0.71,0.06,0.85,sord,0.89,0.38
15470,1,40,0.7,0.7,0.65,0.05,0.9,sord,0.94,0.2
15471,2,40,0.7,0.7,0.64,0.06,0.85,sord,0.89,0.25
15472,3,40,0.7,0.7,0.67,0.03,0.78,sord,0.84,0.35
15473,4,40,0.7,0.7,0.69,0.01,0.85,sord,0.89,0.2
15474,5,40,0.7,0.7,0.63,0.07,0.88,sord,0.91,0.3
15475,6,40,0.7,0.7,0.6,0.1,0.8,sord,0.85,0.31
15476,7,40,0.7,0.7,0.69,0.01,0.85,sord,0.87,0.38
15477,8,40,0.7,0.7,0.66,0.04,0.9,sord,0.93,0.25
15478,9,40,0.7,0.7,0.65,0.05,0.85,sord,0.91,0.38
15479,10,40,0.7,0.7,0.67,0.03,0.82,sord,0.87,0.25
15480,1,40,0.75,0.75,0.69,0.06,0.9,sord,0.93,0.31
15481,2,40,0.75,0.75,0.77,0.02,0.88,sord,0.92,0.25
15482,3,40,0.75,0.75,0.64,0.11,0.85,sord,0.89,0.38
15483,4,40,0.75,0.75,0.69,0.06,0.85,sord,0.9,0.25
15484,5,40,0.75,0.75,0.55,0.2,0.8,sord,0.85,0.5
15485,6,40,0.75,0.75,0.66,0.09,0.9,sord,0.93,0.25
15486,7,40,0.75,0.75,0.66,0.09,0.8,sord,0.86,0.31
15487,8,40,0.75,0.75,0.75,0.0,0.85,sord,0.9,0.31
15488,9,40,0.75,0.75,0.75,0.0,0.9,sord,0.93,0.25
15489,10,40,0.75,0.75,0.73,0.02,0.88,sord,0.93,0.34
15490,1,40,0.8,0.8,0.69,0.11,0.85,sord,0.9,0.25
15491,2,40,0.8,0.8,0.74,0.06,0.95,sord,0.97,0.19
15492,3,40,0.8,0.8,0.7,0.1,0.8,sord,0.87,0.38
15493,4,40,0.8,0.8,0.69,0.11,0.9,sord,0.93,0.25
15494,5,40,0.8,0.8,0.67,0.13,0.72,sord,0.81,0.31
15495,6,40,0.8,0.8,0.74,0.06,0.85,sord,0.9,0.31
15496,7,40,0.8,0.8,0.92,0.12,0.88,sord,0.93,0.12
15497,8,40,0.8,0.8,0.75,0.05,0.9,sord,0.94,0.2
15498,9,40,0.8,0.8,0.74,0.06,0.9,sord,0.94,0.22
15499,10,40,0.8,0.8,0.75,0.05,0.8,sord,0.89,0.34
15500,1,40,0.85,0.85,0.82,0.03,0.92,sord,0.96,0.05
15501,2,40,0.85,0.85,0.63,0.22,0.78,sord,0.83,0.3
15502,3,40,0.85,0.85,0.9,0.05,0.95,sord,0.97,0.12
15503,4,40,0.85,0.85,0.84,0.01,0.9,sord,0.94,0.25
15504,5,40,0.85,0.85,0.88,0.03,0.92,sord,0.94,0.06
15505,6,40,0.85,0.85,0.76,0.09,0.85,sord,0.91,0.34
